ID,Text,Valence,Arousal,Dominance,Category
931,@USER Thxxx die van jou ook😻ik werk (als ik hier niet lig)vrijwillig bij Wendy kattenhotel😉xxx,0.570015408,0.525503297,0.526974946,love
932,Ik wordt knetter gek van me hoest na bijna 14dagen nog geen vebetering mis me ♥zo erg😭maar kan genoeg haken dat weer wel😉,0.156650145,0.572267263,0.067999767,anger
933,@USER Valt toch wel mee gerrit😂nu bij een bedrijf bezig die moet ongeveer 20000cub afvoerenschiet al op hier😂🚚💨💨💨💨💨💨💨💨,0.597646796,0.703392082,0.797926566,joy
934,Ik MOET gelukkig zijn.NU! Nee😉Daar is 't leven te complex voor.Eens met Herman Pleij.Kortstondige geluksmomenten zijn de lichtmomenten #pauw,0.60872597,0.968626403,0.854620924,neutral
935,Goedemorgen @USER maak er een mooie dag van je was al weer druk #geentijdomtezwaaien😜maak er een mooie dag van,0.735106555,0.384130864,0.464300037,neutral
936,@USER Dat is zo wennen zonder je bril😊Staat je vast goed!,0.730786265,0.570224291,0.594008743,joy
937,@USER pinguïns op de Noordpool en ijsberen op de zuidpool😕we blijven maar zeuren ! @LINK,0.16646047,0.414130569,0.385911704,anger
938,@USER Slaap ze😴weltrusten,0.404100308,0.067852436,0.341244848,neutral
939,@USER Jahhhh😎moet ik straks nog slapen,0.510309431,0.146336069,0.361065153,fear
940,@USER @USER Maar die heeft een iets meer muzikale vader dan ik gok ik😊Ik heb het zelf moeten ontdekken ooit.,0.476295939,0.258520768,0.224721355,neutral
941,@USER joepie#smeris!!maar net klaar met laatste van Riphagen😬jeetje man wat een kl##tz#k maar goed gespeeld👍🏼,0.616284513,0.665306066,0.461125127,joy
942,@USER Nog heerlijk rustig overal☺️lekker naar het water? veel plezier🙋,0.724652735,0.271573458,0.464942064,joy
943,@USER Strategie🙄begin rondleidingen in het bedrijf zelf😫#sarcasme#,0.20089187,0.530081706,0.469501655,anger
944,@USER @USER Met je gevoel als voelend empathisch mens😳ik vind dit onrustwekkend dat mensen zo gevoelloos zijn.,0.135099659,0.357705879,0.147476189,sadness
945,@USER Altijd druk zo'n laatste dag😊Veel succes vandaag met alles en een goede reis naar het zuiden!! #ladoucefrance #bonvoyage 😎👍,0.775977573,0.685653027,0.628525596,neutral
946,"@USER @USER @USER Het ""recht"" is krom😞Wat voor mens is zo'n rechter😒hoe kun je leven met jezelf vraag ik me af.",0.173046039,0.436245831,0.204121161,sadness
947,@USER @USER Lekker begin van de dag🙃Wouw heb jij geluk👍 toch wel de veroorzaker aan de kant..,0.54340148,0.381904276,0.68007775,anger
948,@USER @USER Prestige&amp;economisch succes zijn vaak belangrijker dan de natuur.Klopt😔Maf dat de gemeente de wet aan z’n laars lapt.Ja hopelijk wel schermen,0.234497782,0.307727815,0.231744475,sadness
949,@USER Jammer dit😩voor ons zijn jullie winnaars!*duimtroffee*,0.409240769,0.635158656,0.132824007,sadness
950,@USER @USER Alweer een opdoffer voor de man in vorm😤maar er komen nog enkele kansen!,0.209638058,0.7019163,0.34892931,anger
951,@USER ik😩HAHSH,0.174462241,0.964262404,0.349196686,sadness
952,Haak aan bij het Brei-Ontbijt😃Reserveer info@USER-st.nl. Opbrengst gaat naar een stichting voor eenzame ouderen in Delft! @USER @LINK,0.534269386,0.419483208,0.339758903,neutral
953,@USER dat is een chemisch proces in je hersens🙄verslaving,0.333809396,0.181590759,0.636433643,anger
954,Amsterdammers DOEN leuk Rotterdammers ZIJN leuk.......maak ik dan weer geen vrienden mee😉Twexit......trusten✨🌙✨ @LINK,0.458767308,0.797059741,0.756109772,joy
955,Ik zit een beetje te twijfelen of ik mee wil gaan doen aan brildrager van het jaar verkiezing😕twijfels twijfelss...,0.297642996,0.307646037,0.157759317,fear
956,Het is alweer 2 jaar geleden dat ik Xelly cabau van kasbergen heb mogen ontmoeten😍wat een fantastische vrouw❤ik... @LINK,0.962096734,0.814047564,0.652009959,joy
957,@USER @USER @USER Bedankt voor t compliment😊Hoor zo vaak alleen negatieve reacties over de agrar. sector. Terwijl er al veel verbeterd is de laatste jaren,0.587743858,0.266519863,0.266418845,joy
958,@USER Kan je 2 trade ups doen😂als je wilt,0.607125937,0.526249748,0.850669656,joy
959,Straks richting Utrecht😃Way time met @USER Tot vanavond  @USER,0.808865903,0.550817873,0.494631218,neutral
960,Back to school braids😍Erg gemakkelijk voor als je weer vroeg uit de veren moet👍🏽#backtoschool #vlechten #boxbraids #denbosch #jacintaschet @LINK,0.443141914,0.432993443,0.458760752,neutral
961,Eens alsof #Hennis direct betrokken is bij dagelijkse uitvoering overal ter wereld waar NL aanwezig is🤔maar nu wel adequaat handelen @LINK,0.359347672,0.176221349,0.550769463,anger
962,Optocht toeterende #Erdogan nazies door #Schiedam centrum😡Wanneer treedt @USER eens op? #turken #grijzewolven,0.137640231,0.717144953,0.823904984,anger
963,@USER Pff ik ben ook ziek echt stommm😢maar beterschap baby!!!❤️,0.171634781,0.781368951,0.226771115,sadness
964,Geen fluwelen handschoentjes in Rotterdam😀@LINK,0.664079568,0.460539272,0.730125035,joy
965,@USER Niet hét mooiste v Italia maar wel 'n goede start😉Dit was de bovenkant vd laars Italia wordt alleen maar mooier des te zuidelijker je gaat,0.639424812,0.276899963,0.2921657,joy
966,@USER Ik moet alleen nog een envelop pakken en het op de post doen😅Ik kijk wel even wanneer😹Ik heb het druk,0.366258952,0.653795012,0.425585703,neutral
967,Gezellig hoor! Muisjes in huis! Zeker als ze van Fonny zijn😊@LINK @LINK,0.959161566,0.781274739,0.675483123,joy
968,Goeie morgen...vrij en alweer wakker😦Fijne dag tweeps💪,0.4769884,0.308667375,0.375706655,joy
969,@USER @USER ja misschien voorzien ze een luchtbrug😂maar dan moeten ze daar eerst een landingsplaats maken.,0.388408453,0.547781714,0.833722821,neutral
970,@LINK moleculen als een puzzel in elkaar te zetten kun je misschien tot iets komen wat als leven is te omschrijven,0.432148907,0.164143698,0.330035879,neutral
971,@USER @USER HET GAAT GEBEUREN😍merch😏❤️,0.747241847,0.89269273,0.626774422,joy
972,@USER @USER @USER @USER oh😎geen aandacht geven aan Beke - binnenkort over@USER slechte verkiezingen 👏👏,0.484741455,0.395741725,0.948705474,joy
973,Ik durf niet te kijken😱Wat een idioten! Daar zijn toch wel betere mesjes voor #hetbestevoorjekind,0.208277697,0.822589765,0.231106661,fear
974,Stralen met fantastisch blond haar😍Het nieuwe kleuren bij Hair And Beauty MP#hetnieuwekleuren… @LINK,0.52872612,0.34283234,0.402838803,neutral
975,Gefeliciteerd Jesse Louwen met je rijbewijs🎉Na een ritje in het zonnetje mag je nu zelf de weg op😎Veel plezier met je rijbewijs🚗 @LINK,0.955144232,0.730401168,0.599770449,joy
976,wow wat n heftig nieuws zeg😢ik wens je heel veel sterkte en beterschap en Kracht toe lieve @USER ook voor je gezin veel liefs😘 @LINK,0.078343037,0.422965047,0.071596923,sadness
977,leuk om een keer niet uit te mogen stappen in een attractie vanochtend😂ze lieten hem doorgaan maar het was een waterattractie dus zeiknat😂😂😂,0.873841552,0.593563019,0.531845763,joy
978,@USER ff lekker negatief zijn....FUCKING KLOOTE😂😂ja maar echt t was gewoon stomme dag😅en die van jou??❤❤,0.14061551,0.957944935,0.327603174,anger
979,Puppy's van lola😍4 reutjes en 1 teefje — voelt zich verliefd bij Dierenzorg Snoezelen Met Dieren @LINK,0.953741854,0.549048747,0.547043128,love
980,@USER het klinkt kapot goed😍moet je echt mee doorgaan❤️,0.738470381,0.606668044,0.560622734,love
981,Staan moe e bert om 8u voor de deur te bellen en klepperen.stel dwazen ook.gadverdamme😨nou niet open gedaan.mag bij hun oik niet onverwachts,0.121847487,0.859190875,0.464339788,anger
982,@USER 🤣Ze moeten zichzelf toch terug verdienen niehwaar😁Blij dat wij dicht bij de grens zitten..🎈🎈💨💨🚙,0.402750818,0.595323455,0.642840341,joy
983,@USER #lesje drijven en zinken🤔en even met water spelen is natuurlijk altijd leuk😄 @LINK,0.777304142,0.348577679,0.330517979,joy
984,@USER van dees heb ik achterkleinkinderen gekweekt😍kennel: Vom codex regius,0.868508651,0.409613256,0.593696345,neutral
985,Terug thuis in Zuid-Limburg en nu met @USER soep eten😊Hoe komen we toch aan het idee? @USER 🤔 @LINK,0.761197157,0.427753211,0.434208101,joy
986,@USER idd😊alhoewel het te voorspellen was dat ze niet met a team gingen spelen,0.501621134,0.270782193,0.261798728,neutral
987,Schade na crash Rucphen! Knie bleef lang dik mri scheurtje links onder knie😕Nu een beetje rustig aan maar daarna mag ik training hervatten @LINK,0.29178047,0.44599712,0.166422641,sadness
988,Opzoek naar actve appgrpn &amp; whatsapp contcts😪wie?? @LINK,0.425335038,0.485527489,0.286265721,neutral
989,Even het zomerweer laten voor wat het is😂Morgen schijnt ie ook weer😎 Wedstrijd nummer 2 is aanstaande #eredivisie  #ajagro  #hollandsezomer,0.669871347,0.593696025,0.669536855,neutral
990,@USER Nou das dan toch wel fijn🤗dikke knuffel van deze kant dan voor vandaag en slaap ze nog ff😘👋🏼😴,0.735130185,0.345311489,0.468712967,love
991,Tis stil in politiek De Haag hadze zo stille bint dan  mut  der druk ene goan kieken😀see mie moe vrogger altied...,0.52402777,0.347821286,0.538784622,neutral
992,Helaas niet bij de 12 geselecteerden. Felicitaties voor de winnaars #Appeltjes2017 Wij hadden een leuke dag😊en zijn blij met de € 2500,0.590299486,0.500660705,0.428721912,joy
993,Die zenden het graag uit! Voor de verkiezingen waren ze lyrisch over Amerikaanse aanpak Klaver😢ookal kopieerde hij teksten beelden poses @LINK,0.269866786,0.555100082,0.295613231,anger
994,@USER Groot gelijk; ze kunnen ook anderen op de plaat zetten😬lees net stuk over iPhone verslaving:),0.299660827,0.256129133,0.341041027,anger
995,@USER geldt niet per definitie☺️maar dit was weer tenenkrommend narrowminded ongelofelijk.Dan klik ik gewoon eens op een reactie ofzo,0.213443216,0.483142811,0.687156576,anger
996,@USER veel plezier met de stream😉zit niet lekker in me vel dus kga me rust pakken but make your fans laugh❤  #TeamArno❤❤,0.246887021,0.343906934,0.228603452,love
997,@USER Ah...das lief...prettig gestoord/bonkers🙃Neej dat bedoelde hij niet nee😋,0.724209755,0.459861762,0.554467514,anger
998,Met verward los haar even make-uploos naar de supermarkt. Man die naar me knipoogt. 60 plus.. maar goed. In the pocket😂Wel lentebroek aan😊,0.623847008,0.687645587,0.585694299,joy
999,@USER Best veel 🌧 zeker voor een zomervakantie😬Maar we blijven buitengewoon genieten hoor tussen de buien door schijnt de ☀️ @LINK,0.569422834,0.459690781,0.439873007,joy
